Tweets,Classification,word_count,char_count,avg_word,stopwords,hastags
second baby travis scott,False,9,47,4.333333333333333,3,0
woodsu evden kovdu,False,7,58,7.428571428571429,0,0
tristan e e ngushtë të ja ka khloe kardashian foto,False,22,137,5.2727272727272725,1,0
id think im reality im kardashian,False,16,75,3.75,6,0
audition jenners friend,False,9,46,4.222222222222222,5,0
woodsu evden kovdu,False,7,58,7.428571428571429,0,0
non mais les gens je croire aux gens jétais sorti avec ils,False,21,115,4.523809523809524,1,0
big migration tweeted doesnt use snapchat anymore platform slowly dying since,False,24,154,5.458333333333333,9,0
people become get older sisters mans,False,16,97,5.125,6,0
dont post see saying shes never work done need say call bs thats christie saying shes seriously gets close,False,47,244,4.304347826086956,16,0
wanna jenners best friend,False,8,40,4.125,2,0
telling called homeless shelter,False,17,112,5.647058823529412,7,0
plot part kris jenners plan get famous kim,False,19,90,3.789473684210526,8,0
breaking news scott disick spotted kissing wakanda confronted nz herald said expressing hatred papparazi state pair spotted outside petstore purchased dog naming snowy,False,47,285,5.195652173913044,20,0
billie eilish kim kardashian cardi b,False,9,58,5.555555555555555,0,0
ik mom would probably would sign jenners new best friend could,False,24,112,3.7083333333333335,10,0
ppl tweet wanting lip jobs twice day always ones shame getting surgery make make sense,False,29,170,4.896551724137931,10,0
huffpost selfmade im caucasian woman,False,11,77,6.090909090909091,3,0
oi,False,4,25,5.5,0,0
omg remember jenners blue hair style definitely changed lot years,False,19,130,5.894736842105263,5,0
question still following ig,False,13,64,4.333333333333333,5,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
está destrozada por la traición pero se queda con su hermana khloé kardashian la raza,False,22,153,5.954545454545454,0,0
w child,False,8,53,5.75,1,0
defending selfmade billionaire title,False,11,86,6.909090909090909,4,0
replace amp become jenners best friend,False,14,91,6.0,2,0
remember funniest kardashian acts soy milk,False,16,87,4.5,7,0
go home tonight sitting bed butt naked excited,True,17,94,4.588235294117647,6,0
eu estou c h c com essa maior da é mesma pessoa muito btw,False,38,166,3.7941176470588234,8,0
marked lipstick kit named scandal n sold site devil working hard kris even harder,True,31,163,4.290322580645161,13,0
paolo princess amelia mignonette thermopólis renaldi,False,16,120,6.5625,5,0
na tt się kris cosmetics na ig z kris,False,40,253,5.783783783783784,0,0
u need jenners fillers,False,6,41,6.0,0,0
really put dumb shit,True,15,82,4.533333333333333,6,0
jaime et mais vous comme si les kardashjenner jamais avec le mec dune et vous faites passer pour une alors quelle avec des quelle,False,37,224,5.222222222222222,0,0
sign jenners new bestie,False,12,51,3.3333333333333335,6,0
deixou seguir mas não deixou seguir,False,17,93,4.470588235294118,2,0
wenn ich keine habe sich meine bei mir ich eine habe ich von,False,26,148,4.730769230769231,0,0
jesus attack one truly knows say private dont family support one another difficult different ways fact kardashians jenners victims betrayal situation,False,54,283,4.339622641509434,28,0
relajada cambia mejor amiga tras polémica,False,12,99,7.333333333333333,0,0
debería hacer un como el paris hilton mtv para una nueva bff,False,19,103,4.473684210526316,0,0
síndrome da foi kkkkkkkkkkkkkkkkkk,False,7,53,6.714285714285714,0,0
,False,2,22,10.5,0,0
é vestido da,False,6,39,5.666666666666667,1,0
im sorry stupid risk jenners best friend home,True,20,102,4.15,10,0
relajada cambia mejor amiga tras polémica,False,12,98,7.25,0,0
remain friends tristan thompson cheating scandal friends,False,18,132,6.388888888888889,6,0
confirms baby 2 blac chyna caught dating soulja boy dr via youtube,False,16,99,5.6,0,0
haynesworthiii itsjessicat lesliecolinc sophia27758601 sarahclay uhclarg feel yall got wear headphones probably dont need tag random people move units,False,33,242,6.363636363636363,7,0
breaking news chris hemsworth spotted arguing hamilton confronted tmz said friends papparazi state pair spotted outside petstore purchased wolf naming winnie,False,44,270,5.27906976744186,19,0
gostaria melhor amiga,False,12,64,4.416666666666667,2,0
bad hell lips,False,10,50,4.1,3,0
cameron,False,7,51,6.428571428571429,0,0
getting shape jenners new bff,False,11,67,5.181818181818182,4,0
idk everyone feels sorry losing goes special jordyns decision knew consequences oh well,False,32,184,4.78125,16,0
laughing big ass house fell kris jenners planned scandal set kuwtk go,True,30,176,4.9,13,0
literally made someone today amp still really surprised happened absolutely putting full trust anyone worth always flipped reversed,False,41,238,4.780487804878049,18,0
feels seeing tristan thompson party drama,False,15,118,6.933333333333334,5,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
deus mas tem tão parece mina tá usando filtro da instagram,False,24,148,5.208333333333333,3,0
pregnant travis scott second baby celebrities celebs entertainment,False,12,103,7.666666666666667,1,0
thought one next ethan im,False,12,66,4.583333333333333,4,0
,False,7,49,6.142857142857143,1,0
best selfie poses,False,6,59,9.0,1,0
les cest des là je boycott,False,14,85,5.142857142857143,0,0
haynesworthiii itsjessicat lesliecolinc sophia27758601 sarahclay uhclarg feel yall got wear headphones probably dont need tag random people move units,False,33,246,6.484848484848484,7,0
self made billionaire someone wasnt born rich isnt self made isnt self made 99 wall street isnt self made run country business fall government people businesses money,False,54,307,4.703703703703703,18,0
yall look showing new lip pallet,False,14,86,5.214285714285714,5,0
could never,False,5,43,7.8,0,0
possible might taking bestie applications cause sign,False,17,107,5.352941176470588,7,0
know catch outside girl shading,False,14,73,4.285714285714286,5,0
bei dsds,False,7,50,6.285714285714286,1,0
unfollows tristan thompson amid cheating scandal,False,10,99,9.0,0,0
la mejor amiga la mujer por la tristan thompson dejó khloé kardashian la raza,False,23,151,5.565217391304348,1,0
aus wie dsds,False,7,37,4.428571428571429,0,0
die mich und dass ich mal von dsds,True,21,120,4.761904761904762,3,0
avautuu kauneusleikkaushuhuista ihmiset luulevat että menin veitsen alle ja muutin kasvoni,False,15,129,7.666666666666667,0,0
ist eine da die wie wenn man die,True,14,80,4.785714285714286,0,0
alleged affair tristan thompson influencer concerned relationship karjenner sisters according source,False,25,189,6.269230769230769,11,0
travis scott drama rest us,False,21,136,5.523809523809524,9,0
jordyns money,False,6,44,6.5,1,0
white girls really know travis scott cause lmao,False,13,74,4.769230769230769,3,0
hahahah não tem treta marido uma das kardashian traiu com bestie da tbm,False,27,162,5.037037037037037,4,0
seguro así era la amistad con,False,11,71,5.545454545454546,0,0
world wrong things fuck care fine saturday lets acknowledge numerous human rights violations around world something,True,38,220,4.815789473684211,17,0
middle school girls today getting dress code violations wearing outfits wanna dress middle school aspired dress,False,34,220,5.285714285714286,13,0
quiero ser la nueva mejor amiga,False,10,49,4.0,0,0
jenners bff cheated khloe kardashians via youtube,False,11,86,6.909090909090909,1,0
kardashianjenners petty af dead ass marked jordy lip kit make money sell shit doesnt,True,29,152,4.275862068965517,12,0
zo,False,6,30,4.166666666666667,1,0
breaking news scott disick spotted shopping wakanda confronted nz herald said acting papparazi state pair spotted outside petstore purchased pig naming snowy,False,43,249,4.813953488372093,19,0
pepsi could understand though youre good,False,10,58,4.9,2,0
mean yeah ever finna,False,14,72,4.214285714285714,5,0
chris justin bieber amp selena gomez attacked media,False,17,149,7.333333333333333,2,0
relajada cambia mejor amiga tras polémica tcomnjhqpi7sj,False,12,98,7.25,0,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
looking extremely,False,8,64,8.142857142857142,1,0
user challenge sie,False,11,72,5.636363636363637,0,0
thought ive never seen video dancing wonder shake ass,True,21,104,4.0,10,0
jenners sexiest,False,5,49,9.0,0,0
si la su mejor amiga espera mi soy una simple,False,19,90,3.789473684210526,3,0
stars heather locklear amp stars shocked first snowfall la years entertainment,False,25,166,6.454545454545454,7,0
remember everyone said best friends ever never told anyone pregnant ha,False,20,117,4.9,7,0
audition jenners new best friend,False,12,84,6.083333333333333,3,0
models better,False,7,54,6.857142857142857,2,0
avautuu kauneusleikkaushuhuista ihmiset luulevat että menin veitsen alle ja muutin kasvoni,False,15,150,8.4375,0,0
jenners jordy lip kit half price shenanigans khloes babydaddy missed sale ffs,False,22,124,4.681818181818182,9,0
kyliejenner joke one could replace even,False,15,93,5.266666666666667,4,0
nah gonna pass fact bout cosmetics,False,18,104,4.833333333333333,8,0
rico,False,4,49,11.5,0,0
ai eu quero ser e ai,False,10,45,3.6,1,0
elle est au pour quoi faire même,False,11,59,4.454545454545454,0,0
claims shes never plastic surgery hair make,False,18,126,5.631578947368421,8,0
jane fonda 21 21 far id denied born prove someone self made back fuck,True,37,172,3.675675675675676,18,0
vraiment dire quelle na jamais fait chirurgie,False,16,98,5.1875,1,0
fumbled bc thought could shit baby kris mom,True,22,106,3.8636363636363638,11,0
gonna cheat think youre smart,False,11,58,4.363636363636363,4,0
insta n liking pics 1 fan,False,27,145,4.407407407407407,11,0
outfits tyga take calabasas looks magazine home look luxury style fashion trend coverage,False,27,181,6.375,4,0
eu só queria ser bff da,False,9,38,3.3333333333333335,1,0
travis scott feels terrible amid cheating scandal hates see sad kyliejenner travisscott,False,22,138,5.85,5,0
olha eu q família bolsonaro era um grupo pessoas mais vi na vida amiga burra gente,False,29,147,4.068965517241379,2,0
nah drama kardashians recently,False,18,96,4.388888888888889,7,0
appears sad first video since cheating scandal,False,16,105,5.625,4,0
mi novio cada vez come algo q tiene se le los labios tal punto parece,False,23,110,3.8260869565217392,1,0
thinking,False,4,27,6.0,1,0
dream last night jenners new bestfriend left stormi day,False,21,102,3.9047619047619047,10,0
pregnant,False,5,26,4.4,1,0
applications jenners new best friend cause im applying,False,14,80,4.785714285714286,5,0
anda v,False,7,52,6.571428571428571,0,0
new bff krisjenner youre welcome want cut,False,13,81,5.3076923076923075,3,0
mano são falando corpo dela,False,18,103,4.777777777777778,3,0
legit didnt read part saw didnt send anything oh,False,26,135,4.4,10,0
nunca había puesto pensar el net worth 900 million dollars en pesos es 18 pesos,False,24,118,3.9583333333333335,2,0
,False,5,34,6.0,2,0
así comenzó la amistad entre kyliejenner jordynwoods gt,False,12,100,7.416666666666667,1,0
february 14th 20th 2019 instagram snapchat kyliejenner,False,12,88,7.7,0,0
é vc,False,5,36,6.4,0,0
mi cosa è e,False,12,65,4.5,0,0
unfollows tristan thompson amid cheating scandal,False,8,82,8.222222222222221,0,0
wanna reply lip challenge meme cant,False,14,77,4.571428571428571,5,0
nobody got new lipstick shade want show cute literally love soo much cosmetics website,False,36,207,4.75,14,0
travis scott feels terrible amid drama,False,14,107,7.230769230769231,1,0
travis scott feels terrible amid drama,False,14,107,7.230769230769231,1,0
sie gram se w mi,False,11,54,4.0,1,0
quand dit quelle na pas eu à la chirurgie et tout sur les et le,False,23,135,4.913043478260869,0,0
guess girls think put lipstick lips gives look,False,23,116,4.086956521739131,11,0
lol imagine one day mom,False,12,58,3.9166666666666665,4,0
remain friends tristan thompson cheating scandal kardashian khloe kardashian stick together,False,36,225,5.277777777777778,16,0
le da un golpe bajo su mejor amiga tcorz2l8tscyl,False,13,87,5.769230769230769,1,0
best friend tryout videos thing,False,11,58,4.363636363636363,3,0
inside messed life jenners bff via youtube,False,14,90,5.5,3,0
ojalá yo sea la nueva mejor amiga las cirugías con nadie la familia,False,23,116,4.086956521739131,3,0
devil works hard kris works harder,True,10,68,5.9,2,0
oi uma nova melhor amiga eu sou pessoa perfeita pra isso,False,16,84,4.3125,1,0
trying get back jenners house,False,11,75,5.909090909090909,2,0
queria esse da academia na minha casa sem sinto,False,15,83,4.6,2,0
denied hooking tristan khloe confronted deny deny deny khloé kardashian questioned little sister jenners best friend first heard model seen culture society,False,40,280,6.025,9,0
